OBJECTID,lat,long,dailyave,date,site,name,dateorig
1255,39.056100000000001,-95.190700000000007,0.194216087000000,2009-4-15T00:00:00.000Z,US-KFS,Kansas Field Station,4/15/2009 0:00:00
1256,38.774500000000003,-97.568399999999997,0.234023869000000,2009-4-15T00:00:00.000Z,US-KLS,Kansas Land Institute,4/15/2009 0:00:00
1257,42.437600000000003,-85.328800000000001,0.189881653000000,2009-4-15T00:00:00.000Z,US-KM1,KBS Marshall Farms Corn,4/15/2009 0:00:00
1258,42.444000000000003,-85.310400000000001,0.189881653000000,2009-4-15T00:00:00.000Z,US-KM2,KBS Marshall Farms Prairie,4/15/2009 0:00:00
1259,42.444000000000003,-85.309799999999996,0.189881653000000,2009-4-15T00:00:00.000Z,US-KM3,KBS Marshall Farms Switchgrass,4/15/2009 0:00:00
1260,39.082400000000000,-96.560299999999998,0.135043129000000,2009-4-15T00:00:00.000Z,US-Kon,Konza Prairie LTER (KNZ),4/15/2009 0:00:00
1261,44.994999999999997,-93.186300000000003,0.091663405000000,2009-4-15T00:00:00.000Z,US-KUT,KUOM Turfgrass Field,4/15/2009 0:00:00
1262,34.137700000000002,-101.478700000000000,0.078560047000000,2009-4-15T00:00:00.000Z,US-LGr,Lockney Grassland,4/15/2009 0:00:00
1263,34.960400000000000,-97.978899999999996,0.221269846000000,2009-4-15T00:00:00.000Z,US-LWW,Little Washita Watershed,4/15/2009 0:00:00
1264,39.877099999999999,-105.169000000000000,0.126218542000000,2009-4-15T00:00:00.000Z,US-RFE,RockyFlats - East site,4/15/2009 0:00:00
1265,39.875100000000003,-105.218400000000000,0.126218542000000,2009-4-15T00:00:00.000Z,US-RFW,RockyFlats - West site,4/15/2009 0:00:00
1266,44.678100000000001,-93.072299999999998,0.091663405000000,2009-4-15T00:00:00.000Z,US-Ro4,Rosemount Prairie,4/15/2009 0:00:00
1267,33.736400000000003,-117.694700000000000,0.115141690000000,2009-4-15T00:00:00.000Z,US-SCg,Southern California Climate Gradient - Grassland,4/15/2009 0:00:00
1270,36.933300000000003,-96.683300000000003,0.235348210000000,2009-4-15T00:00:00.000Z,US-Shd,Shidler- Oklahoma,4/15/2009 0:00:00
1271,38.037300000000002,-121.753699999999990,0.560915530000000,2009-4-15T00:00:00.000Z,US-Snd,Sherman Island,4/15/2009 0:00:00
1272,38.036900000000003,-121.754700000000000,0.560915530000000,2009-4-15T00:00:00.000Z,US-Sne,Sherman Island Restored Wetland,4/15/2009 0:00:00
1275,38.431600000000003,-120.965999999999990,0.458949387000000,2009-4-15T00:00:00.000Z,US-Ton,Tonzi Ranch,4/15/2009 0:00:00
1276,38.413300000000000,-120.950700000000000,0.458949387000000,2009-4-15T00:00:00.000Z,US-Var,Vaira Ranch- Ione,4/15/2009 0:00:00
1278,37.520800000000001,-96.855000000000004,0.269577831000000,2009-4-15T00:00:00.000Z,US-Wlr,Walnut River Watershed (Smileyburg),4/15/2009 0:00:00
1279,49.709299999999999,-112.940200000000000,0.193070814000000,2009-5-15T00:00:00.000Z,CA-Let,Alberta - Mixed Grass Prairie,5/15/2009 0:00:00
1280,50.170999999999999,-97.876199999999997,0.037155859000000,2009-5-15T00:00:00.000Z,CA-MA2,Manitoba Agricultural Site 2,5/15/2009 0:00:00
1281,50.177399999999999,-97.868600000000001,0.037155859000000,2009-5-15T00:00:00.000Z,CA-MA3,Manitoba Agricultural Site 3,5/15/2009 0:00:00
1282,36.819299999999998,-97.819800000000001,0.397368580000000,2009-5-15T00:00:00.000Z,US-A32,ARM-SGP Medford hay pasture,5/15/2009 0:00:00
1283,36.426699999999997,-99.420000000000002,0.339682937000000,2009-5-15T00:00:00.000Z,US-AR1,ARM USDA UNL OSU Woodward Switchgrass 1,5/15/2009 0:00:00
1284,36.635800000000003,-99.597499999999997,0.605644882000000,2009-5-15T00:00:00.000Z,US-AR2,ARM USDA UNL OSU Woodward Switchgrass 2,5/15/2009 0:00:00
1285,35.549700000000001,-98.040199999999999,0.664644241000000,2009-5-15T00:00:00.000Z,US-ARb,ARM Southern Great Plains burn site- Lamont,5/15/2009 0:00:00
1286,35.546500000000002,-98.040000000000006,0.664644241000000,2009-5-15T00:00:00.000Z,US-ARc,ARM Southern Great Plains control site- Lamont,5/15/2009 0:00:00
1287,31.590699999999998,-110.510400000000000,0.024921782000000,2009-5-15T00:00:00.000Z,US-Aud,Audubon Research Ranch,5/15/2009 0:00:00
1288,44.345300000000002,-96.836200000000005,0.293903768000000,2009-5-15T00:00:00.000Z,US-Bkg,Brookings,5/15/2009 0:00:00
1289,39.216700000000003,-86.540599999999998,0.711079478000000,2009-5-15T00:00:00.000Z,US-BRG,Bayles Road Grassland Tower,5/15/2009 0:00:00
1290,39.063299999999998,-79.420800000000000,0.872465968000000,2009-5-15T00:00:00.000Z,US-CaV,Canaan Valley,5/15/2009 0:00:00
1291,38.090000000000003,-109.390000000000000,0.170514926000000,2009-5-15T00:00:00.000Z,US-Cop,Corral Pocket,5/15/2009 0:00:00
1292,40.815500000000000,-104.745600000000000,0.452843994000000,2009-5-15T00:00:00.000Z,US-CPR,NEON Central Plains Experimental Range (CPER),5/15/2009 0:00:00
1293,43.950000000000003,-101.846600000000000,0.353565663000000,2009-5-15T00:00:00.000Z,US-Ctn,Cottonwood,5/15/2009 0:00:00
1294,37.677300000000002,-121.529600000000000,0.352977008000000,2009-5-15T00:00:00.000Z,US-Dia,Diablo,5/15/2009 0:00:00
1295,35.971200000000003,-79.093400000000003,0.707916915000000,2009-5-15T00:00:00.000Z,US-Dk1,Duke Forest-open field,5/15/2009 0:00:00
1296,48.307699999999997,-105.101900000000000,0.151179627000000,2009-5-15T00:00:00.000Z,US-FPe,Fort Peck,5/15/2009 0:00:00
1297,29.930000000000000,-98.010000000000005,0.472807288000000,2009-5-15T00:00:00.000Z,US-FR1,Freeman Ranch- Grassland,5/15/2009 0:00:00
1298,29.949500000000000,-97.996200000000002,0.444797814000000,2009-5-15T00:00:00.000Z,US-FR2,Freeman Ranch- Mesquite Juniper,5/15/2009 0:00:00
1299,35.445399999999999,-111.771800000000000,0.113141887000000,2009-5-15T00:00:00.000Z,US-Fwf,Flagstaff - Wildfire,5/15/2009 0:00:00
1300,34.254700000000000,-89.873500000000007,0.749538124000000,2009-5-15T00:00:00.000Z,US-Goo,Goodwin Creek,5/15/2009 0:00:00
1301,41.840600000000002,-88.241000000000000,0.259477735000000,2009-5-15T00:00:00.000Z,US-IB2,Fermi National Accelerator Laboratory- Batavia (Prairie site),5/15/2009 0:00:00
1302,39.074500000000000,-96.595100000000002,0.650673747000000,2009-5-15T00:00:00.000Z,US-KFB,Konza Prairie LTER (4B),5/15/2009 0:00:00
1303,39.056100000000001,-95.190700000000007,0.671997607000000,2009-5-15T00:00:00.000Z,US-KFS,Kansas Field Station,5/15/2009 0:00:00
1304,38.774500000000003,-97.568399999999997,0.669743836000000,2009-5-15T00:00:00.000Z,US-KLS,Kansas Land Institute,5/15/2009 0:00:00
1305,42.437600000000003,-85.328800000000001,0.400379300000000,2009-5-15T00:00:00.000Z,US-KM1,KBS Marshall Farms Corn,5/15/2009 0:00:00
1306,42.444000000000003,-85.310400000000001,0.400379300000000,2009-5-15T00:00:00.000Z,US-KM2,KBS Marshall Farms Prairie,5/15/2009 0:00:00
1307,42.444000000000003,-85.309799999999996,0.400379300000000,2009-5-15T00:00:00.000Z,US-KM3,KBS Marshall Farms Switchgrass,5/15/2009 0:00:00
1308,39.082400000000000,-96.560299999999998,0.650673747000000,2009-5-15T00:00:00.000Z,US-Kon,Konza Prairie LTER (KNZ),5/15/2009 0:00:00
1309,44.994999999999997,-93.186300000000003,0.327824742000000,2009-5-15T00:00:00.000Z,US-KUT,KUOM Turfgrass Field,5/15/2009 0:00:00
1310,34.137700000000002,-101.478700000000000,0.367601156000000,2009-5-15T00:00:00.000Z,US-LGr,Lockney Grassland,5/15/2009 0:00:00
1311,34.960400000000000,-97.978899999999996,0.749573469000000,2009-5-15T00:00:00.000Z,US-LWW,Little Washita Watershed,5/15/2009 0:00:00
1312,39.877099999999999,-105.169000000000000,0.475691885000000,2009-5-15T00:00:00.000Z,US-RFE,RockyFlats - East site,5/15/2009 0:00:00
1313,39.875100000000003,-105.218400000000000,0.475691885000000,2009-5-15T00:00:00.000Z,US-RFW,RockyFlats - West site,5/15/2009 0:00:00
1314,44.678100000000001,-93.072299999999998,0.327824742000000,2009-5-15T00:00:00.000Z,US-Ro4,Rosemount Prairie,5/15/2009 0:00:00
1315,33.736400000000003,-117.694700000000000,0.378966689000000,2009-5-15T00:00:00.000Z,US-SCg,Southern California Climate Gradient - Grassland,5/15/2009 0:00:00
1316,42.069299999999998,-101.407200000000000,0.255954176000000,2009-5-15T00:00:00.000Z,US-SdH,Nebraska SandHills Dry Valley,5/15/2009 0:00:00
1317,34.362299999999998,-106.701899999999990,0.128177091000000,2009-5-15T00:00:00.000Z,US-Seg,Sevilleta grassland,5/15/2009 0:00:00
1318,36.933300000000003,-96.683300000000003,0.617445886000000,2009-5-15T00:00:00.000Z,US-Shd,Shidler- Oklahoma,5/15/2009 0:00:00
1319,38.037300000000002,-121.753699999999990,0.382114202000000,2009-5-15T00:00:00.000Z,US-Snd,Sherman Island,5/15/2009 0:00:00
1320,38.036900000000003,-121.754700000000000,0.382114202000000,2009-5-15T00:00:00.000Z,US-Sne,Sherman Island Restored Wetland,5/15/2009 0:00:00
1321,31.789400000000001,-110.827699999999990,0.024921782000000,2009-5-15T00:00:00.000Z,US-SRG,Santa Rita Grassland,5/15/2009 0:00:00
1322,31.821400000000001,-110.866100000000000,0.024921782000000,2009-5-15T00:00:00.000Z,US-SRM,Santa Rita Mesquite,5/15/2009 0:00:00
1323,38.431600000000003,-120.965999999999990,0.397426426000000,2009-5-15T00:00:00.000Z,US-Ton,Tonzi Ranch,5/15/2009 0:00:00
1324,38.413300000000000,-120.950700000000000,0.397426426000000,2009-5-15T00:00:00.000Z,US-Var,Vaira Ranch- Ione,5/15/2009 0:00:00
1325,31.736499999999999,-109.941900000000000,0.159546688000000,2009-5-15T00:00:00.000Z,US-Wkg,Walnut Gulch Kendall Grasslands,5/15/2009 0:00:00
1326,37.520800000000001,-96.855000000000004,0.646795511000000,2009-5-15T00:00:00.000Z,US-Wlr,Walnut River Watershed (Smileyburg),5/15/2009 0:00:00
1327,49.709299999999999,-112.940200000000000,0.415603787000000,2009-6-15T00:00:00.000Z,CA-Let,Alberta - Mixed Grass Prairie,6/15/2009 0:00:00
1328,50.170999999999999,-97.876199999999997,0.499861002000000,2009-6-15T00:00:00.000Z,CA-MA2,Manitoba Agricultural Site 2,6/15/2009 0:00:00
1329,50.177399999999999,-97.868600000000001,0.499861002000000,2009-6-15T00:00:00.000Z,CA-MA3,Manitoba Agricultural Site 3,6/15/2009 0:00:00
1330,36.819299999999998,-97.819800000000001,0.420530707000000,2009-6-15T00:00:00.000Z,US-A32,ARM-SGP Medford hay pasture,6/15/2009 0:00:00
1331,36.426699999999997,-99.420000000000002,0.384680033000000,2009-6-15T00:00:00.000Z,US-AR1,ARM USDA UNL OSU Woodward Switchgrass 1,6/15/2009 0:00:00
1332,36.635800000000003,-99.597499999999997,0.447718084000000,2009-6-15T00:00:00.000Z,US-AR2,ARM USDA UNL OSU Woodward Switchgrass 2,6/15/2009 0:00:00
1333,35.549700000000001,-98.040199999999999,0.385283321000000,2009-6-15T00:00:00.000Z,US-ARb,ARM Southern Great Plains burn site- Lamont,6/15/2009 0:00:00
1334,35.546500000000002,-98.040000000000006,0.385283321000000,2009-6-15T00:00:00.000Z,US-ARc,ARM Southern Great Plains control site- Lamont,6/15/2009 0:00:00
1335,31.590699999999998,-110.510400000000000,0.212669879000000,2009-6-15T00:00:00.000Z,US-Aud,Audubon Research Ranch,6/15/2009 0:00:00
1336,44.345300000000002,-96.836200000000005,0.534931839000000,2009-6-15T00:00:00.000Z,US-Bkg,Brookings,6/15/2009 0:00:00
1337,39.216700000000003,-86.540599999999998,0.909621239000000,2009-6-15T00:00:00.000Z,US-BRG,Bayles Road Grassland Tower,6/15/2009 0:00:00
1338,39.063299999999998,-79.420800000000000,0.807708144000000,2009-6-15T00:00:00.000Z,US-CaV,Canaan Valley,6/15/2009 0:00:00
1339,38.090000000000003,-109.390000000000000,0.046240926000000,2009-6-15T00:00:00.000Z,US-Cop,Corral Pocket,6/15/2009 0:00:00
1340,40.815500000000000,-104.745600000000000,0.593726516000000,2009-6-15T00:00:00.000Z,US-CPR,NEON Central Plains Experimental Range (CPER),6/15/2009 0:00:00
1341,43.950000000000003,-101.846600000000000,0.389478803000000,2009-6-15T00:00:00.000Z,US-Ctn,Cottonwood,6/15/2009 0:00:00
1342,37.677300000000002,-121.529600000000000,0.278950900000000,2009-6-15T00:00:00.000Z,US-Dia,Diablo,6/15/2009 0:00:00
1343,35.971200000000003,-79.093400000000003,0.674837649000000,2009-6-15T00:00:00.000Z,US-Dk1,Duke Forest-open field,6/15/2009 0:00:00
1344,48.307699999999997,-105.101900000000000,0.380313128000000,2009-6-15T00:00:00.000Z,US-FPe,Fort Peck,6/15/2009 0:00:00
1345,29.930000000000000,-98.010000000000005,0.332900703000000,2009-6-15T00:00:00.000Z,US-FR1,Freeman Ranch- Grassland,6/15/2009 0:00:00
1346,29.949500000000000,-97.996200000000002,0.323904157000000,2009-6-15T00:00:00.000Z,US-FR2,Freeman Ranch- Mesquite Juniper,6/15/2009 0:00:00
1347,35.445399999999999,-111.771800000000000,0.094840184000000,2009-6-15T00:00:00.000Z,US-Fwf,Flagstaff - Wildfire,6/15/2009 0:00:00
1348,34.254700000000000,-89.873500000000007,0.891144216000000,2009-6-15T00:00:00.000Z,US-Goo,Goodwin Creek,6/15/2009 0:00:00
1349,41.840600000000002,-88.241000000000000,0.420098931000000,2009-6-15T00:00:00.000Z,US-IB2,Fermi National Accelerator Laboratory- Batavia (Prairie site),6/15/2009 0:00:00
1350,39.074500000000000,-96.595100000000002,0.654546499000000,2009-6-15T00:00:00.000Z,US-KFB,Konza Prairie LTER (4B),6/15/2009 0:00:00
1351,39.056100000000001,-95.190700000000007,0.775831401000000,2009-6-15T00:00:00.000Z,US-KFS,Kansas Field Station,6/15/2009 0:00:00
1352,38.774500000000003,-97.568399999999997,0.565117180000000,2009-6-15T00:00:00.000Z,US-KLS,Kansas Land Institute,6/15/2009 0:00:00
1353,42.437600000000003,-85.328800000000001,0.729028463000000,2009-6-15T00:00:00.000Z,US-KM1,KBS Marshall Farms Corn,6/15/2009 0:00:00
1354,42.444000000000003,-85.310400000000001,0.729028463000000,2009-6-15T00:00:00.000Z,US-KM2,KBS Marshall Farms Prairie,6/15/2009 0:00:00
1355,42.444000000000003,-85.309799999999996,0.729028463000000,2009-6-15T00:00:00.000Z,US-KM3,KBS Marshall Farms Switchgrass,6/15/2009 0:00:00
1356,39.082400000000000,-96.560299999999998,0.654546499000000,2009-6-15T00:00:00.000Z,US-Kon,Konza Prairie LTER (KNZ),6/15/2009 0:00:00
1357,44.994999999999997,-93.186300000000003,0.592831194000000,2009-6-15T00:00:00.000Z,US-KUT,KUOM Turfgrass Field,6/15/2009 0:00:00
1358,34.137700000000002,-101.478700000000000,0.284996271000000,2009-6-15T00:00:00.000Z,US-LGr,Lockney Grassland,6/15/2009 0:00:00
1359,34.960400000000000,-97.978899999999996,0.394923121000000,2009-6-15T00:00:00.000Z,US-LWW,Little Washita Watershed,6/15/2009 0:00:00
1360,39.877099999999999,-105.169000000000000,0.395063311000000,2009-6-15T00:00:00.000Z,US-RFE,RockyFlats - East site,6/15/2009 0:00:00
1361,39.875100000000003,-105.218400000000000,0.395063311000000,2009-6-15T00:00:00.000Z,US-RFW,RockyFlats - West site,6/15/2009 0:00:00
1362,44.678100000000001,-93.072299999999998,0.592831194000000,2009-6-15T00:00:00.000Z,US-Ro4,Rosemount Prairie,6/15/2009 0:00:00
1363,33.736400000000003,-117.694700000000000,0.285695672000000,2009-6-15T00:00:00.000Z,US-SCg,Southern California Climate Gradient - Grassland,6/15/2009 0:00:00
1364,42.069299999999998,-101.407200000000000,0.404692471000000,2009-6-15T00:00:00.000Z,US-SdH,Nebraska SandHills Dry Valley,6/15/2009 0:00:00
1365,34.362299999999998,-106.701899999999990,0.093903288000000,2009-6-15T00:00:00.000Z,US-Seg,Sevilleta grassland,6/15/2009 0:00:00
1366,36.933300000000003,-96.683300000000003,0.674836457000000,2009-6-15T00:00:00.000Z,US-Shd,Shidler- Oklahoma,6/15/2009 0:00:00
1367,38.037300000000002,-121.753699999999990,0.306787819000000,2009-6-15T00:00:00.000Z,US-Snd,Sherman Island,6/15/2009 0:00:00
1368,38.036900000000003,-121.754700000000000,0.306787819000000,2009-6-15T00:00:00.000Z,US-Sne,Sherman Island Restored Wetland,6/15/2009 0:00:00
1369,31.789400000000001,-110.827699999999990,0.212669879000000,2009-6-15T00:00:00.000Z,US-SRG,Santa Rita Grassland,6/15/2009 0:00:00
1370,31.821400000000001,-110.866100000000000,0.212669879000000,2009-6-15T00:00:00.000Z,US-SRM,Santa Rita Mesquite,6/15/2009 0:00:00
1371,38.431600000000003,-120.965999999999990,0.261240214000000,2009-6-15T00:00:00.000Z,US-Ton,Tonzi Ranch,6/15/2009 0:00:00
1372,38.413300000000000,-120.950700000000000,0.261240214000000,2009-6-15T00:00:00.000Z,US-Var,Vaira Ranch- Ione,6/15/2009 0:00:00
1373,31.736499999999999,-109.941900000000000,0.110146090000000,2009-6-15T00:00:00.000Z,US-Wkg,Walnut Gulch Kendall Grasslands,6/15/2009 0:00:00
1374,37.520800000000001,-96.855000000000004,0.770778060000000,2009-6-15T00:00:00.000Z,US-Wlr,Walnut River Watershed (Smileyburg),6/15/2009 0:00:00
1375,49.709299999999999,-112.940200000000000,0.811285377000000,2009-7-15T00:00:00.000Z,CA-Let,Alberta - Mixed Grass Prairie,7/15/2009 0:00:00
1376,50.170999999999999,-97.876199999999997,0.536224782000000,2009-7-15T00:00:00.000Z,CA-MA2,Manitoba Agricultural Site 2,7/15/2009 0:00:00
1377,50.177399999999999,-97.868600000000001,0.536224782000000,2009-7-15T00:00:00.000Z,CA-MA3,Manitoba Agricultural Site 3,7/15/2009 0:00:00
1378,36.819299999999998,-97.819800000000001,0.494545192000000,2009-7-15T00:00:00.000Z,US-A32,ARM-SGP Medford hay pasture,7/15/2009 0:00:00
1379,36.426699999999997,-99.420000000000002,0.316837788000000,2009-7-15T00:00:00.000Z,US-AR1,ARM USDA UNL OSU Woodward Switchgrass 1,7/15/2009 0:00:00
1380,36.635800000000003,-99.597499999999997,0.380764097000000,2009-7-15T00:00:00.000Z,US-AR2,ARM USDA UNL OSU Woodward Switchgrass 2,7/15/2009 0:00:00
1381,35.549700000000001,-98.040199999999999,0.273516208000000,2009-7-15T00:00:00.000Z,US-ARb,ARM Southern Great Plains burn site- Lamont,7/15/2009 0:00:00
1382,35.546500000000002,-98.040000000000006,0.273516208000000,2009-7-15T00:00:00.000Z,US-ARc,ARM Southern Great Plains control site- Lamont,7/15/2009 0:00:00
1383,31.590699999999998,-110.510400000000000,0.184779108000000,2009-7-15T00:00:00.000Z,US-Aud,Audubon Research Ranch,7/15/2009 0:00:00
1384,44.345300000000002,-96.836200000000005,0.943310678000000,2009-7-15T00:00:00.000Z,US-Bkg,Brookings,7/15/2009 0:00:00
1385,39.216700000000003,-86.540599999999998,1.068921089000000,2009-7-15T00:00:00.000Z,US-BRG,Bayles Road Grassland Tower,7/15/2009 0:00:00
1386,39.063299999999998,-79.420800000000000,0.814077854000000,2009-7-15T00:00:00.000Z,US-CaV,Canaan Valley,7/15/2009 0:00:00
1387,38.090000000000003,-109.390000000000000,0.157599941000000,2009-7-15T00:00:00.000Z,US-Cop,Corral Pocket,7/15/2009 0:00:00
1388,40.815500000000000,-104.745600000000000,0.342961460000000,2009-7-15T00:00:00.000Z,US-CPR,NEON Central Plains Experimental Range (CPER),7/15/2009 0:00:00
1389,43.950000000000003,-101.846600000000000,0.348533154000000,2009-7-15T00:00:00.000Z,US-Ctn,Cottonwood,7/15/2009 0:00:00
1390,37.677300000000002,-121.529600000000000,0.157000676000000,2009-7-15T00:00:00.000Z,US-Dia,Diablo,7/15/2009 0:00:00
1391,35.971200000000003,-79.093400000000003,0.832393408000000,2009-7-15T00:00:00.000Z,US-Dk1,Duke Forest-open field,7/15/2009 0:00:00
1392,48.307699999999997,-105.101900000000000,0.374552131000000,2009-7-15T00:00:00.000Z,US-FPe,Fort Peck,7/15/2009 0:00:00
1393,29.930000000000000,-98.010000000000005,0.302432626000000,2009-7-15T00:00:00.000Z,US-FR1,Freeman Ranch- Grassland,7/15/2009 0:00:00
1394,29.949500000000000,-97.996200000000002,0.077869356000000,2009-7-15T00:00:00.000Z,US-FR2,Freeman Ranch- Mesquite Juniper,7/15/2009 0:00:00
1395,35.445399999999999,-111.771800000000000,0.102139667000000,2009-7-15T00:00:00.000Z,US-Fwf,Flagstaff - Wildfire,7/15/2009 0:00:00
1396,34.254700000000000,-89.873500000000007,0.852531195000000,2009-7-15T00:00:00.000Z,US-Goo,Goodwin Creek,7/15/2009 0:00:00
1397,41.840600000000002,-88.241000000000000,0.740606844000000,2009-7-15T00:00:00.000Z,US-IB2,Fermi National Accelerator Laboratory- Batavia (Prairie site),7/15/2009 0:00:00
1398,39.074500000000000,-96.595100000000002,0.803708017000000,2009-7-15T00:00:00.000Z,US-KFB,Konza Prairie LTER (4B),7/15/2009 0:00:00
1399,39.056100000000001,-95.190700000000007,0.784290195000000,2009-7-15T00:00:00.000Z,US-KFS,Kansas Field Station,7/15/2009 0:00:00
1400,38.774500000000003,-97.568399999999997,0.656587899000000,2009-7-15T00:00:00.000Z,US-KLS,Kansas Land Institute,7/15/2009 0:00:00
1401,42.437600000000003,-85.328800000000001,0.956382632000000,2009-7-15T00:00:00.000Z,US-KM1,KBS Marshall Farms Corn,7/15/2009 0:00:00
1402,42.444000000000003,-85.310400000000001,0.956382632000000,2009-7-15T00:00:00.000Z,US-KM2,KBS Marshall Farms Prairie,7/15/2009 0:00:00
1403,42.444000000000003,-85.309799999999996,0.956382632000000,2009-7-15T00:00:00.000Z,US-KM3,KBS Marshall Farms Switchgrass,7/15/2009 0:00:00
1404,39.082400000000000,-96.560299999999998,0.803708017000000,2009-7-15T00:00:00.000Z,US-Kon,Konza Prairie LTER (KNZ),7/15/2009 0:00:00
1405,44.994999999999997,-93.186300000000003,0.682636917000000,2009-7-15T00:00:00.000Z,US-KUT,KUOM Turfgrass Field,7/15/2009 0:00:00
1406,34.137700000000002,-101.478700000000000,0.378704190000000,2009-7-15T00:00:00.000Z,US-LGr,Lockney Grassland,7/15/2009 0:00:00
